date,pair,prediction,amount,price,quantity,is_reversed,profit,from_currency,to_currency,received,accuracy
2025-01-02,USD_GBP,SELL,0.0273582840884219,0.8077,,False,,GBP,USD,0.0338718386633923,1.0
2025-01-02,CNY_USD,SELL,0.0854300836882471,0.137,,False,,USD,CNY,0.6235772531988842,1.0
2025-01-02,GBP_CNY,SELL,0.9999463054412878,9.0371,,False,,CNY,GBP,0.1106490251785736,1.0
2025-01-02,GBP_USD,SELL,0.0427150418441235,1.238,,False,,USD,GBP,0.0345032648175473,1.0
2025-01-02,CNY_GBP,BUY,0.9999463054412878,0.1107,,False,,CNY,GBP,0.1106940560123505,0.0
2025-01-03,USD_CNY,SELL,1.0001185418091705,7.3206,,False,,CNY,USD,0.1366170179779212,0.0
2025-01-03,USD_GBP,SELL,0.1099130277448278,0.805,,False,,GBP,USD,0.1365379226643823,1.0
2025-01-03,CNY_USD,SELL,0.1579349912432135,0.1366,,False,,USD,CNY,1.1561858802577862,1.0
2025-01-03,GBP_CNY,SELL,1.0001185418091705,9.0933,,False,,CNY,GBP,0.1099841137770853,0.5
2025-01-03,GBP_USD,SELL,0.0789674956216067,1.242,,False,,USD,GBP,0.0635809143491198,0.5
2025-01-03,CNY_GBP,BUY,1.0001185418091705,0.1099,,False,,CNY,GBP,0.1099130277448278,0.0
2025-01-06,USD_CNY,SELL,1.000458521356708,7.3225,,False,,CNY,USD,0.1366279988196255,0.0
2025-01-06,USD_GBP,SELL,0.1090499788278811,0.7985,,False,,GBP,USD,0.1365685395465011,1.0
2025-01-06,CNY_USD,SELL,0.1760820169938667,0.1366,,False,,USD,CNY,1.2890337993694494,1.0
2025-01-06,GBP_CNY,SELL,1.000458521356708,9.1685,,False,,CNY,GBP,0.1091191057813937,0.3333333333333333
2025-01-06,GBP_USD,SELL,0.0880410084969333,1.2517,,False,,USD,GBP,0.0703371482758914,0.3333333333333333
2025-01-06,CNY_GBP,BUY,1.000458521356708,0.109,,False,,CNY,GBP,0.1090499788278811,0.0
2025-01-07,USD_CNY,SELL,1.0002827903095268,7.3265,,False,,CNY,USD,0.1365294192738042,0.0
2025-01-07,USD_GBP,SELL,0.1094309372598622,0.8012,,False,,GBP,USD,0.1365837958810062,0.75
2025-01-07,CNY_USD,SELL,0.1805771118258719,0.1365,,False,,USD,CNY,1.322909244145582,1.0
2025-01-07,GBP_CNY,SELL,1.0002827903095268,9.1412,,False,,CNY,GBP,0.1094257636097587,0.5
2025-01-07,GBP_USD,SELL,0.0902885559129359,1.2473,,False,,USD,GBP,0.0723872010846917,0.5
2025-01-07,CNY_GBP,BUY,1.0002827903095268,0.1094,,False,,CNY,GBP,0.1094309372598622,0.25
2025-01-08,USD_CNY,SELL,0.9996586672070312,7.3317,,False,,CNY,USD,0.1363474592805258,0.0
2025-01-08,USD_GBP,SELL,0.1102623509929355,0.8089,,False,,GBP,USD,0.1363114735973984,0.6
2025-01-08,CNY_USD,SELL,0.1814737443954301,0.1364,,False,,USD,CNY,1.3304526715207488,1.0
2025-01-08,GBP_CNY,SELL,0.9996586672070312,9.0637,,False,,CNY,GBP,0.110292559021926,0.6
2025-01-08,GBP_USD,SELL,0.090736872197715,1.2362,,False,,USD,GBP,0.0733998319023742,0.6
2025-01-08,CNY_GBP,BUY,0.9996586672070312,0.1103,,False,,CNY,GBP,0.1102623509929355,0.4
2025-01-09,USD_CNY,SELL,0.9992553915244864,7.3322,,False,,CNY,USD,0.1362831607872789,0.0
2025-01-09,USD_GBP,SELL,0.110717497380913,0.8123,,False,,GBP,USD,0.1363012401587013,0.5
2025-01-09,CNY_USD,SELL,0.1816606365718476,0.1364,,False,,USD,CNY,1.3318228487672117,1.0
2025-01-09,GBP_CNY,SELL,0.9992553915244864,9.0237,,False,,CNY,GBP,0.1107367700083653,0.6666666666666666
2025-01-09,GBP_USD,SELL,0.0908303182859238,1.2304,,False,,USD,GBP,0.0738217801413555,0.6666666666666666
2025-01-09,CNY_GBP,BUY,0.9992553915244864,0.1108,,False,,CNY,GBP,0.110717497380913,0.5
2025-01-10,USD_CNY,SELL,0.998407890452232,7.3327,,False,,CNY,USD,0.1361582896412279,0.0
2025-01-10,USD_GBP,SELL,0.1115221613635143,0.8188,,False,,GBP,USD,0.1362019557443995,0.4285714285714285
2025-01-10,CNY_USD,SELL,0.1815952818357756,0.1364,,False,,USD,CNY,1.3313437084734283,1.0
2025-01-10,GBP_CNY,SELL,0.998407890452232,8.9521,,False,,CNY,GBP,0.1115277857097476,0.7142857142857143
2025-01-10,GBP_USD,SELL,0.0907976409178878,1.2204,,False,,USD,GBP,0.0743999024237035,0.7142857142857143
2025-01-10,CNY_GBP,BUY,0.998407890452232,0.1117,,False,,CNY,GBP,0.1115221613635143,0.5714285714285714
2025-01-13,USD_CNY,BUY,0.0453988204589439,7.332,,False,,USD,CNY,0.3328641516049767,0.125
2025-01-13,USD_GBP,BUY,0.0226994102294719,0.8194,,False,,USD,GBP,0.0185998967420293,0.375
2025-01-13,CNY_USD,SELL,0.0113497051147359,0.1364,,False,,USD,CNY,0.0832089817795892,1.0
